Texas,Clay County,10737,10668,10523,10455,10377,10359,10251,10484,10448,10471,100,99.35736239,98.00689206,97.37356804,96.64710813,96.47946354,95.47359598,97.6436621,97.30837292,97.52258545,Clay County
Texas,Cochran County,3147,3082,3028,3009,2945,2977,2921,2853,2831,2853,100,97.93454083,96.21862091,95.61487131,93.58118843,94.59802987,92.81855736,90.6577693,89.95869082,90.6577693,Cochran County
Texas,Coke County,3319,3266,3202,3180,3217,3227,3259,3285,3355,3387,100,98.40313347,96.47484182,95.81199156,96.92678518,97.22808075,98.19222657,98.97559506,101.0846641,102.0488099,Coke County
Texas,Coleman County,8870,8743,8667,8526,8416,8316,8412,8399,8367,8175,100,98.56820744,97.7113867,96.12175874,94.88162345,93.75422773,94.83652762,94.68996618,94.32919955,92.16459977,Coleman County
Texas,Collin County,787614,812540,835230,856398,884688,915243,943742,971864,1004307,1034730,100,103.1647482,106.045601,108.733212,112.3250729,116.2045113,119.8229082,123.3934389,127.5125887,131.3752676,Collin County
Texas,Collingsworth County,3054,3085,3024,3100,3016,3010,3007,2964,2942,2920,100,101.0150622,99.01768173,101.5062213,98.75573019,98.55926654,98.46103471,97.05304519,96.33267845,95.61231172,Collingsworth County
Texas,Colorado County,20872,20806,20724,20717,20696,20951,21081,21291,21305,21493,100,99.68378689,99.29091606,99.25737831,99.15676504,100.3784975,101.0013415,102.0074741,102.0745496,102.9752779,Colorado County
Texas,Comal County,109306,112113,114873,118627,123214,128795,134343,140721,148141,156209,100,102.5680201,105.0930416,108.5274367,112.7239127,117.8297623,122.9054215,128.7404168,135.5286992,142.9098128,Comal County
Texas,Comanche County,13953,13867,13723,13554,13472,13395,13543,13533,13540,13635,100,99.38364509,98.35160897,97.14039991,96.55271268,96.00086003,97.06156382,96.98989465,97.04006307,97.72092023,Comanche County
Texas,Concho County,4102,4124,4085,4122,4089,4072,4140,2707,2683,2726,100,100.5363237,99.58556802,100.487567,99.68308142,99.26864944,100.9263774,65.99219893,65.40711848,66.45538762,Concho County
Texas,Cooke County,38472,38443,38717,38456,38764,39170,39343,39932,40504,41257,100,99.9246205,100.6368268,99.95841131,100.7589936,101.8143065,102.2639842,103.7949678,105.2817634,107.239031,Cooke County
Texas,Coryell County,75651,76625,78458,76761,76166,76145,74803,74760,74741,75951,100,101.2874912,103.7104599,101.4672641,100.6807577,100.6529986,98.87906307,98.8222231,98.79710777,100.3965579,Coryell County
Texas,Cottle County,1512,1507,1485,1442,1429,1439,1402,1375,1382,1398,100,99.66931217,98.21428571,95.37037037,94.51058201,95.17195767,92.72486772,90.93915344,91.4021164,92.46031746,Cottle County
Texas,Crane County,4382,4358,4525,4718,4897,4995,4779,4685,4755,4797,100,99.45230488,103.2633501,107.6677316,111.7526244,113.9890461,109.0597901,106.9146508,108.5120949,109.4705614,Crane County
Texas,Crockett County,3701,3652,3705,3763,3790,3735,3642,3535,3439,3464,100,98.6760335,100.1080789,101.6752229,102.4047555,100.9186706,98.40583626,95.51472575,92.92083221,93.59632532,Crockett County
Texas,Crosby County,6026,6044,6036,5924,5825,5918,5911,5849,5764,5737,100,100.2987056,100.1659476,98.30733488,96.66445403,98.20776635,98.09160305,97.06272818,95.65217391,95.2041155,Crosby County
Texas,Culberson County,2403,2393,2316,2306,2282,2254,2220,2230,2194,2171,100,99.58385352,96.37952559,95.96337911,94.96462755,93.79941739,92.38451935,92.80066583,91.30253849,90.34540158,Culberson County
Texas,Dallam County,6747,6888,7059,7110,7214,7301,7357,7272,7303,7287,100,102.0898177,104.6242775,105.380169,106.9215948,108.2110568,109.0410553,107.7812361,108.2406996,108.0035571,Dallam County
Texas,Dallas County,2372993,2408697,2455930,2484486,2519410,2557830,2591488,2620154,2629350,2635516,100,101.5045978,103.4950377,104.6984125,106.1701404,107.7891928,109.2075704,110.4155807,110.8031081,111.0629488,Dallas County
Texas,Dawson County,13826,13747,13611,13219,13445,12987,12999,12744,12605,12728,100,99.42861276,98.44495877,95.60972082,97.24432229,93.93172284,94.01851584,92.17416462,91.16881238,92.05844062,Dawson County
Texas,Deaf Smith County,19467,19522,19373,19180,19123,18825,18846,18753,18711,18546,100,100.2825294,99.51713156,98.52571018,98.23290697,96.70211127,96.80998613,96.33225458,96.11650485,95.26891663,Deaf Smith County
Texas,Delta County,5242,5147,5242,5120,5142,5159,5147,5276,5332,5331,100,98.18771461,100,97.67264403,98.09233117,98.41663487,98.18771461,100.6486074,101.7169019,101.6978253,Delta County
Texas,Denton County,666760,685740,707892,728624,753188,779584,808212,835364,858741,887207,100,102.8466015,106.1689363,109.278301,112.9623853,116.921231,121.2148299,125.2870598,128.793119,133.0624213,Denton County
Texas,DeWitt County,20054,20205,20358,20377,20518,20632,20623,20180,20106,20160,100,100.752967,101.5159071,101.6106512,102.3137529,102.882218,102.8373392,100.6283036,100.2592999,100.5285729,DeWitt County
Texas,Dickens County,2447,2401,2322,2297,2215,2204,2193,2190,2218,2211,100,98.12014712,94.89170413,93.87004495,90.51900286,90.06947282,89.61994279,89.49734369,90.64160196,90.35553739,Dickens County
Texas,Dimmit County,10043,10109,10471,10894,10987,10910,10679,10282,10195,10124,100,100.6571742,104.2616748,108.4735637,109.3995818,108.6328786,106.3327691,102.379767,101.513492,100.8065319,Dimmit County
Texas,Donley County,3734,3686,3645,3561,3483,3391,3387,3340,3315,3278,100,98.71451527,97.61649705,95.36689877,93.27798607,90.81414033,90.7070166,89.4483128,88.7787895,87.78789502,Donley County
Texas,Duval County,11724,11796,11582,11581,11509,11336,11431,11270,11147,11157,100,100.6141249,98.78880928,98.78027977,98.1661549,96.6905493,97.50085295,96.1276015,95.07847151,95.16376663,Duval County
Texas,Eastland County,18594,18582,18459,18279,18257,18152,18240,18294,18319,18360,100,99.93546305,99.27395934,98.30590513,98.18758739,97.6228891,98.09616005,98.38657631,98.52102829,98.74152953,Eastland County
Texas,Ector County,137075,139642,144495,149656,154588,159903,157858,156951,161960,166223,100,101.8726974,105.413095,109.1781871,112.7762174,116.6536568,115.1617728,114.5000912,118.1542951,121.2642714,Ector County
Texas,Edwards County,1999,1979,1990,1899,1904,1910,1908,1929,1908,1932,100,98.99949975,99.54977489,94.99749875,95.24762381,95.54777389,95.44772386,96.49824912,95.44772386,96.64832416,Edwards County
Texas,El Paso County,803576,819896,832310,830864,833783,831898,834949,837401,836825,839238,100,102.0309218,103.5757663,103.3958207,103.7590719,103.5244955,103.9041733,104.2093094,104.1376298,104.4379125,El Paso County
Texas,Ellis County,150367,152373,153739,155928,159204,163292,168332,173405,179006,184826,100,101.3340693,102.2425133,103.6982849,105.8769544,108.595636,111.9474353,115.3211808,119.0460673,122.9165974,Ellis County
Texas,Erath County,37912,38922,39405,39886,40514,41191,41372,41723,42223,42698,100,102.6640641,103.9380671,105.2067947,106.8632623,108.6489766,109.126398,110.0522262,111.3710698,112.6239713,Erath County
Texas,Falls County,17891,17848,17570,17242,17210,17216,17276,17340,17231,17297,100,99.75965569,98.2058018,96.37247778,96.1936169,96.22715332,96.56251747,96.92023923,96.31099435,96.67989492,Falls County
Texas,Fannin County,33920,33878,33601,33510,33593,33502,33933,34550,35185,35514,100,99.87617925,99.05955189,98.79127358,99.03596698,98.76768868,100.0383255,101.8573113,103.7293632,104.6992925,Fannin County
Texas,Fayette County,24556,24749,24661,24721,24782,24945,25018,25119,25278,25346,100,100.7859586,100.4275941,100.6719335,100.9203453,101.5841342,101.8814139,102.2927187,102.9402183,103.2171363,Fayette County
Texas,Fisher County,3959,3947,3838,3859,3874,3877,3877,3874,3821,3830,100,99.69689315,96.94367264,97.47410962,97.85299318,97.92876989,97.92876989,97.85299318,96.51427128,96.74160141,Fisher County
Texas,Floyd County,6403,6368,6348,6245,5947,5843,5847,5830,5783,5712,100,99.45338123,99.14102764,97.53240668,92.87833828,91.25409964,91.31657036,91.05106981,90.31703889,89.20818366,Floyd County
